Bayesian optimization of sru starts
-------------------------------------------------------------------
1回目
{'dropout': 0.9855760506615988, 'clip': 7.070732643474399, 'weight_decay': 0.0003000320019508965, 'l_rate': 0.04315845980687884}
EPOCH:: 6, (9m 40s) train_cost: 1.517, test_cost: 1.269, train_acc: 0.188, test_acc: 0.070
EPOCH:: 7, (11m 16s) train_cost: 1.302, test_cost: 1.147, train_acc: 0.084, test_acc: 0.112
EPOCH:: 8, (12m 52s) train_cost: 1.218, test_cost: 1.108, train_acc: 0.055, test_acc: 0.131
EPOCH:: 9, (14m 27s) train_cost: 1.145, test_cost: 1.041, train_acc: 0.105, test_acc: 0.164
EPOCH:: 10, (16m 4s) train_cost: 1.071, test_cost: 0.957, train_acc: 0.145, test_acc: 0.184
EPOCH:: 11, (17m 42s) train_cost: 0.979, test_cost: 0.998, train_acc: 0.184, test_acc: 0.174
EPOCH:: 12, (19m 17s) train_cost: 0.956, test_cost: 0.849, train_acc: 0.192, test_acc: 0.224
EPOCH:: 13, (20m 54s) train_cost: 0.882, test_cost: 0.744, train_acc: 0.213, test_acc: 0.053
EPOCH:: 14, (22m 31s) train_cost: 0.825, test_cost: 0.760, train_acc: 0.200, test_acc: 0.050
EPOCH:: 15, (24m 8s) train_cost: 0.800, test_cost: 0.699, train_acc: 0.179, test_acc: 0.022
EPOCH:: 16, (25m 46s) train_cost: 0.755, test_cost: 0.673, train_acc: 0.102, test_acc: 0.029
EPOCH:: 17, (27m 23s) train_cost: 0.786, test_cost: 0.736, train_acc: 0.142, test_acc: 0.082
EPOCH:: 18, (29m 3s) train_cost: 0.778, test_cost: 0.672, train_acc: 0.117, test_acc: 0.024
EPOCH:: 19, (30m 40s) train_cost: 0.712, test_cost: 0.650, train_acc: 0.048, test_acc: 0.036
EPOCH:: 20, (32m 18s) train_cost: 0.691, test_cost: 0.643, train_acc: 0.029, test_acc: 0.047
EPOCH:: 21, (34m 0s) train_cost: 0.705, test_cost: 0.636, train_acc: 0.047, test_acc: 0.035
EPOCH:: 22, (35m 38s) train_cost: 0.672, test_cost: 0.616, train_acc: 0.041, test_acc: 0.046
EPOCH:: 23, (37m 9s) train_cost: 0.665, test_cost: 0.616, train_acc: 0.032, test_acc: 0.050
EPOCH:: 24, (38m 45s) train_cost: 0.642, test_cost: 0.611, train_acc: 0.044, test_acc: 0.036
EPOCH:: 25, (40m 21s) train_cost: 0.669, test_cost: 0.605, train_acc: 0.042, test_acc: 0.056
EPOCH:: 26, (41m 55s) train_cost: 0.636, test_cost: 0.597, train_acc: 0.046, test_acc: 0.059
EPOCH:: 27, (43m 30s) train_cost: 0.634, test_cost: 0.590, train_acc: 0.044, test_acc: 0.056
EPOCH:: 28, (45m 2s) train_cost: 0.694, test_cost: 0.866, train_acc: 0.056, test_acc: 0.214
EPOCH:: 29, (46m 36s) train_cost: 0.696, test_cost: 0.582, train_acc: 0.071, test_acc: 0.048
EPOCH:: 30, (48m 7s) train_cost: 0.656, test_cost: 0.587, train_acc: 0.054, test_acc: 0.060
EPOCH:: 31, (49m 39s) train_cost: 0.602, test_cost: 0.575, train_acc: 0.053, test_acc: 0.058
EPOCH:: 32, (51m 10s) train_cost: 0.589, test_cost: 0.572, train_acc: 0.057, test_acc: 0.069
EPOCH:: 33, (52m 44s) train_cost: 0.600, test_cost: 0.565, train_acc: 0.054, test_acc: 0.059
EPOCH:: 34, (54m 20s) train_cost: 0.585, test_cost: 0.531, train_acc: 0.058, test_acc: 0.075
EPOCH:: 35, (55m 52s) train_cost: 0.565, test_cost: 0.525, train_acc: 0.065, test_acc: 0.075
EPOCH:: 36, (57m 23s) train_cost: 0.558, test_cost: 0.533, train_acc: 0.067, test_acc: 0.074
EPOCH:: 37, (58m 58s) train_cost: 0.559, test_cost: 0.533, train_acc: 0.067, test_acc: 0.071
EPOCH:: 38, (60m 28s) train_cost: 0.552, test_cost: 0.505, train_acc: 0.070, test_acc: 0.084
EPOCH:: 39, (62m 3s) train_cost: 0.542, test_cost: 0.508, train_acc: 0.074, test_acc: 0.081
EPOCH:: 40, (63m 37s) train_cost: 0.541, test_cost: 0.507, train_acc: 0.073, test_acc: 0.080
EPOCH:: 41, (65m 9s) train_cost: 0.533, test_cost: 0.504, train_acc: 0.075, test_acc: 0.081
EPOCH:: 42, (66m 40s) train_cost: 0.592, test_cost: 0.539, train_acc: 0.064, test_acc: 0.067
EPOCH:: 43, (68m 16s) train_cost: 0.553, test_cost: 0.522, train_acc: 0.069, test_acc: 0.078
EPOCH:: 44, (69m 57s) train_cost: 0.540, test_cost: 0.499, train_acc: 0.075, test_acc: 0.075
EPOCH:: 45, (71m 34s) train_cost: 0.536, test_cost: 0.493, train_acc: 0.073, test_acc: 0.086
EPOCH:: 46, (73m 13s) train_cost: 0.515, test_cost: 0.496, train_acc: 0.081, test_acc: 0.087
EPOCH:: 47, (74m 50s) train_cost: 0.508, test_cost: 0.511, train_acc: 0.083, test_acc: 0.082
EPOCH:: 48, (76m 29s) train_cost: 0.520, test_cost: 0.484, train_acc: 0.079, test_acc: 0.087
EPOCH:: 49, (78m 7s) train_cost: 0.511, test_cost: 0.492, train_acc: 0.084, test_acc: 0.089
EPOCH:: 50, (79m 46s) train_cost: 0.970, test_cost: 1.802, train_acc: 0.081, test_acc: 0.081
max test_acc: 0.224
-------------------------------------------------------------------
16回目
{'dropout': 0.5863996308964406, 'clip': 246.85727576193466, 'weight_decay': 1.3925134707499966e-05, 'l_rate': 0.007978400618235574}
EPOCH:: 1, (1m 37s) train_cost: 78203847726810332396142741946368.000, test_cost: 67484886612444962008356666474496.000, train_acc: 0.099, test_acc: 0.097
Stop learning due to the extremely high cost
max test_acc: 0.097
-------------------------------------------------------------------
17回目
{'dropout': 0.012642578544779126, 'clip': 1.3261766719970975, 'weight_decay': 0.01807523528522962, 'l_rate': 0.11757628431525387}
EPOCH:: 1, (1m 32s) train_cost: 2.330, test_cost: 2.304, train_acc: 0.108, test_acc: 0.097
EPOCH:: 2, (3m 7s) train_cost: 2.303, test_cost: 2.303, train_acc: 0.107, test_acc: 0.110
EPOCH:: 3, (4m 45s) train_cost: 2.303, test_cost: 2.303, train_acc: 0.108, test_acc: 0.103
EPOCH:: 4, (6m 20s) train_cost: 2.303, test_cost: 2.302, train_acc: 0.107, test_acc: 0.110
EPOCH:: 5, (7m 58s) train_cost: 2.302, test_cost: 2.304, train_acc: 0.109, test_acc: 0.110
EPOCH:: 6, (9m 38s) train_cost: 2.303, test_cost: 2.303, train_acc: 0.106, test_acc: 0.097
EPOCH:: 7, (11m 13s) train_cost: 2.303, test_cost: 2.303, train_acc: 0.109, test_acc: 0.103
EPOCH:: 8, (12m 51s) train_cost: 2.303, test_cost: 2.304, train_acc: 0.108, test_acc: 0.095
EPOCH:: 9, (14m 30s) train_cost: 2.303, test_cost: 2.302, train_acc: 0.111, test_acc: 0.110
EPOCH:: 10, (16m 10s) train_cost: 2.303, test_cost: 2.304, train_acc: 0.110, test_acc: 0.105
EPOCH:: 11, (17m 48s) train_cost: 2.303, test_cost: 2.303, train_acc: 0.109, test_acc: 0.103
EPOCH:: 12, (19m 24s) train_cost: 2.303, test_cost: 2.303, train_acc: 0.107, test_acc: 0.103
EPOCH:: 13, (21m 5s) train_cost: 2.303, test_cost: 2.302, train_acc: 0.105, test_acc: 0.098
EPOCH:: 14, (22m 46s) train_cost: 2.303, test_cost: 2.306, train_acc: 0.106, test_acc: 0.110
EPOCH:: 15, (24m 22s) train_cost: 2.303, test_cost: 2.301, train_acc: 0.111, test_acc: 0.110
EPOCH:: 16, (26m 1s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.110, test_acc: 0.110
EPOCH:: 17, (27m 39s) train_cost: 2.302, test_cost: 2.304, train_acc: 0.111, test_acc: 0.095
EPOCH:: 18, (29m 17s) train_cost: 2.303, test_cost: 2.303, train_acc: 0.110, test_acc: 0.110
EPOCH:: 19, (30m 56s) train_cost: 2.303, test_cost: 2.304, train_acc: 0.107, test_acc: 0.110
EPOCH:: 20, (32m 35s) train_cost: 2.303, test_cost: 2.302, train_acc: 0.107, test_acc: 0.105
EPOCH:: 21, (34m 14s) train_cost: 2.303, test_cost: 2.303, train_acc: 0.108, test_acc: 0.105
EPOCH:: 22, (35m 55s) train_cost: 2.303, test_cost: 2.304, train_acc: 0.106, test_acc: 0.110
EPOCH:: 23, (37m 35s) train_cost: 2.304, test_cost: 2.304, train_acc: 0.109, test_acc: 0.103
EPOCH:: 24, (39m 12s) train_cost: 2.303, test_cost: 2.306, train_acc: 0.106, test_acc: 0.095
EPOCH:: 25, (40m 50s) train_cost: 2.304, test_cost: 2.302, train_acc: 0.109, test_acc: 0.110
EPOCH:: 26, (42m 29s) train_cost: 2.303, test_cost: 2.303, train_acc: 0.107, test_acc: 0.110
EPOCH:: 27, (44m 6s) train_cost: 2.303, test_cost: 2.302, train_acc: 0.108, test_acc: 0.110
EPOCH:: 28, (45m 43s) train_cost: 2.303, test_cost: 2.306, train_acc: 0.106, test_acc: 0.110
EPOCH:: 29, (47m 22s) train_cost: 2.303, test_cost: 2.303, train_acc: 0.110, test_acc: 0.110
EPOCH:: 30, (49m 0s) train_cost: 2.303, test_cost: 2.303, train_acc: 0.108, test_acc: 0.110
EPOCH:: 31, (50m 39s) train_cost: 2.303, test_cost: 2.305, train_acc: 0.106, test_acc: 0.098
EPOCH:: 32, (52m 17s) train_cost: 2.303, test_cost: 2.302, train_acc: 0.107, test_acc: 0.110
EPOCH:: 33, (53m 57s) train_cost: 2.303, test_cost: 2.304, train_acc: 0.108, test_acc: 0.110
EPOCH:: 34, (55m 34s) train_cost: 2.303, test_cost: 2.305, train_acc: 0.109, test_acc: 0.110
EPOCH:: 35, (57m 13s) train_cost: 2.303, test_cost: 2.302, train_acc: 0.110, test_acc: 0.110
EPOCH:: 36, (58m 54s) train_cost: 2.303, test_cost: 2.304, train_acc: 0.110, test_acc: 0.103
EPOCH:: 37, (60m 33s) train_cost: 2.303, test_cost: 2.303, train_acc: 0.108, test_acc: 0.110
EPOCH:: 38, (62m 10s) train_cost: 2.303, test_cost: 2.302, train_acc: 0.108, test_acc: 0.105
EPOCH:: 39, (63m 46s) train_cost: 2.303, test_cost: 2.305, train_acc: 0.109, test_acc: 0.098
EPOCH:: 40, (65m 21s) train_cost: 2.304, test_cost: 2.304, train_acc: 0.107, test_acc: 0.098
EPOCH:: 41, (67m 1s) train_cost: 2.303, test_cost: 2.304, train_acc: 0.105, test_acc: 0.098
EPOCH:: 42, (68m 37s) train_cost: 2.303, test_cost: 2.303, train_acc: 0.108, test_acc: 0.103
EPOCH:: 43, (70m 12s) train_cost: 2.303, test_cost: 2.303, train_acc: 0.106, test_acc: 0.103
EPOCH:: 44, (71m 51s) train_cost: 2.303, test_cost: 2.301, train_acc: 0.106, test_acc: 0.110
EPOCH:: 45, (73m 30s) train_cost: 2.302, test_cost: 2.303, train_acc: 0.110, test_acc: 0.105
EPOCH:: 46, (75m 9s) train_cost: 2.303, test_cost: 2.304, train_acc: 0.109, test_acc: 0.103
EPOCH:: 47, (76m 51s) train_cost: 2.303, test_cost: 2.305, train_acc: 0.109, test_acc: 0.103
EPOCH:: 48, (78m 27s) train_cost: 2.303, test_cost: 2.304, train_acc: 0.108, test_acc: 0.088
EPOCH:: 49, (80m 5s) train_cost: 2.303, test_cost: 2.305, train_acc: 0.108, test_acc: 0.095
EPOCH:: 50, (81m 44s) train_cost: 2.303, test_cost: 2.303, train_acc: 0.107, test_acc: 0.110
max test_acc: 0.110
-------------------------------------------------------------------
18回目
{'dropout': 0.06490656121762683, 'clip': 6602.630376772299, 'weight_decay': 0.0020191964051103103, 'l_rate': 0.043909664107008584}
EPOCH:: 1, (1m 37s) train_cost: 2.303, test_cost: 2.302, train_acc: 0.111, test_acc: 0.110
EPOCH:: 2, (3m 16s) train_cost: 2.303, test_cost: 2.302, train_acc: 0.111, test_acc: 0.110
EPOCH:: 3, (4m 53s) train_cost: 2.302, test_cost: 2.301, train_acc: 0.112, test_acc: 0.110
EPOCH:: 4, (6m 30s) train_cost: 2.302, test_cost: 2.301, train_acc: 0.113, test_acc: 0.110
EPOCH:: 5, (8m 6s) train_cost: 2.302, test_cost: 2.303, train_acc: 0.111, test_acc: 0.110
EPOCH:: 6, (9m 42s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.111, test_acc: 0.110
EPOCH:: 7, (11m 20s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.112, test_acc: 0.105
EPOCH:: 8, (12m 57s) train_cost: 2.302, test_cost: 2.301, train_acc: 0.112, test_acc: 0.110
EPOCH:: 9, (14m 31s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.111, test_acc: 0.110
EPOCH:: 10, (16m 7s) train_cost: 2.302, test_cost: 2.303, train_acc: 0.111, test_acc: 0.105
EPOCH:: 11, (17m 42s) train_cost: 2.302, test_cost: 2.301, train_acc: 0.111, test_acc: 0.110
EPOCH:: 12, (19m 17s) train_cost: 2.302, test_cost: 2.303, train_acc: 0.112, test_acc: 0.110
EPOCH:: 13, (20m 52s) train_cost: 2.303, test_cost: 2.302, train_acc: 0.113, test_acc: 0.110
EPOCH:: 14, (22m 25s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.112, test_acc: 0.110
EPOCH:: 15, (23m 59s) train_cost: 2.302, test_cost: 2.301, train_acc: 0.110, test_acc: 0.110
EPOCH:: 16, (25m 33s) train_cost: 2.302, test_cost: 2.303, train_acc: 0.111, test_acc: 0.097
EPOCH:: 17, (27m 6s) train_cost: 2.302, test_cost: 2.303, train_acc: 0.110, test_acc: 0.105
EPOCH:: 18, (28m 41s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.109, test_acc: 0.110
EPOCH:: 19, (30m 14s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.111, test_acc: 0.110
EPOCH:: 20, (31m 49s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.113, test_acc: 0.110
EPOCH:: 21, (33m 24s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.112, test_acc: 0.110
EPOCH:: 22, (34m 57s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.111, test_acc: 0.103
EPOCH:: 23, (36m 31s) train_cost: 2.302, test_cost: 2.303, train_acc: 0.111, test_acc: 0.110
EPOCH:: 24, (38m 5s) train_cost: 2.302, test_cost: 2.303, train_acc: 0.111, test_acc: 0.110
EPOCH:: 25, (39m 37s) train_cost: 2.302, test_cost: 2.301, train_acc: 0.111, test_acc: 0.110
EPOCH:: 26, (41m 9s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.112, test_acc: 0.110
EPOCH:: 27, (42m 43s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.113, test_acc: 0.110
EPOCH:: 28, (44m 17s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.113, test_acc: 0.110
EPOCH:: 29, (45m 52s) train_cost: 2.302, test_cost: 2.303, train_acc: 0.112, test_acc: 0.110
EPOCH:: 30, (47m 27s) train_cost: 2.303, test_cost: 2.302, train_acc: 0.111, test_acc: 0.110
EPOCH:: 31, (49m 3s) train_cost: 2.302, test_cost: 2.304, train_acc: 0.113, test_acc: 0.110
EPOCH:: 32, (50m 37s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.110, test_acc: 0.110
EPOCH:: 33, (52m 10s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.111, test_acc: 0.105
EPOCH:: 34, (53m 44s) train_cost: 2.302, test_cost: 2.303, train_acc: 0.110, test_acc: 0.110
EPOCH:: 35, (55m 17s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.112, test_acc: 0.110
EPOCH:: 36, (56m 50s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.112, test_acc: 0.103
EPOCH:: 37, (58m 27s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.111, test_acc: 0.110
EPOCH:: 38, (60m 3s) train_cost: 2.302, test_cost: 2.303, train_acc: 0.111, test_acc: 0.110
EPOCH:: 39, (61m 43s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.112, test_acc: 0.110
EPOCH:: 40, (63m 17s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.113, test_acc: 0.103
EPOCH:: 41, (64m 56s) train_cost: 2.302, test_cost: 2.301, train_acc: 0.110, test_acc: 0.103
EPOCH:: 42, (66m 35s) train_cost: 2.302, test_cost: 2.303, train_acc: 0.111, test_acc: 0.110
EPOCH:: 43, (68m 12s) train_cost: 2.302, test_cost: 2.303, train_acc: 0.112, test_acc: 0.110
EPOCH:: 44, (69m 45s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.112, test_acc: 0.110
EPOCH:: 45, (71m 22s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.112, test_acc: 0.110
EPOCH:: 46, (73m 1s) train_cost: 2.302, test_cost: 2.303, train_acc: 0.112, test_acc: 0.110
EPOCH:: 47, (74m 42s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.110, test_acc: 0.110
EPOCH:: 48, (76m 21s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.111, test_acc: 0.103
EPOCH:: 49, (77m 53s) train_cost: 2.302, test_cost: 2.301, train_acc: 0.110, test_acc: 0.110
EPOCH:: 50, (79m 32s) train_cost: 2.302, test_cost: 2.303, train_acc: 0.113, test_acc: 0.110
max test_acc: 0.110
-------------------------------------------------------------------
19回目
{'dropout': 0.18404592540409914, 'clip': 4389.748805208904, 'weight_decay': 7.040822706204121e-05, 'l_rate': 0.00016654418947982137}
EPOCH:: 1, (1m 36s) train_cost: 2.190, test_cost: 2.098, train_acc: 0.152, test_acc: 0.178
EPOCH:: 2, (3m 12s) train_cost: 2.222, test_cost: 2.265, train_acc: 0.139, test_acc: 0.136
EPOCH:: 3, (4m 47s) train_cost: 2.212, test_cost: 2.104, train_acc: 0.142, test_acc: 0.031
EPOCH:: 4, (6m 17s) train_cost: 1.910, test_cost: 1.775, train_acc: 0.040, test_acc: 0.040
EPOCH:: 5, (7m 48s) train_cost: 1.843, test_cost: 1.744, train_acc: 0.077, test_acc: 0.120
EPOCH:: 6, (9m 25s) train_cost: 1.686, test_cost: 1.585, train_acc: 0.082, test_acc: 0.136
EPOCH:: 7, (11m 5s) train_cost: 1.738, test_cost: 1.591, train_acc: 0.110, test_acc: 0.134
EPOCH:: 8, (12m 44s) train_cost: 1.544, test_cost: 1.424, train_acc: 0.161, test_acc: 0.117
EPOCH:: 9, (14m 18s) train_cost: 2.011, test_cost: 2.096, train_acc: 0.157, test_acc: 0.041
EPOCH:: 10, (15m 54s) train_cost: 1.994, test_cost: 1.905, train_acc: 0.047, test_acc: 0.069
EPOCH:: 11, (17m 32s) train_cost: 1.773, test_cost: 1.613, train_acc: 0.119, test_acc: 0.174
EPOCH:: 12, (19m 9s) train_cost: 1.496, test_cost: 1.300, train_acc: 0.150, test_acc: 0.071
EPOCH:: 13, (20m 43s) train_cost: 1.673, test_cost: 1.523, train_acc: 0.111, test_acc: 0.216
EPOCH:: 14, (22m 21s) train_cost: 1.372, test_cost: 1.275, train_acc: 0.100, test_acc: 0.080
EPOCH:: 15, (23m 57s) train_cost: 1.242, test_cost: 1.152, train_acc: 0.073, test_acc: 0.114
EPOCH:: 16, (25m 40s) train_cost: 1.145, test_cost: 1.066, train_acc: 0.109, test_acc: 0.138
EPOCH:: 17, (27m 16s) train_cost: 1.055, test_cost: 0.972, train_acc: 0.132, test_acc: 0.164
EPOCH:: 18, (28m 53s) train_cost: 0.998, test_cost: 0.916, train_acc: 0.147, test_acc: 0.186
EPOCH:: 19, (30m 33s) train_cost: 0.943, test_cost: 0.884, train_acc: 0.168, test_acc: 0.203
EPOCH:: 20, (32m 11s) train_cost: 0.918, test_cost: 0.861, train_acc: 0.174, test_acc: 0.212
EPOCH:: 21, (33m 46s) train_cost: 0.853, test_cost: 0.812, train_acc: 0.202, test_acc: 0.218
EPOCH:: 22, (35m 19s) train_cost: 0.815, test_cost: 0.809, train_acc: 0.205, test_acc: 0.214
EPOCH:: 23, (36m 55s) train_cost: 0.786, test_cost: 0.782, train_acc: 0.210, test_acc: 0.223
EPOCH:: 24, (38m 33s) train_cost: 0.782, test_cost: 0.701, train_acc: 0.222, test_acc: 0.114
EPOCH:: 25, (40m 12s) train_cost: 0.780, test_cost: 0.718, train_acc: 0.185, test_acc: 0.164
EPOCH:: 26, (41m 50s) train_cost: 0.686, test_cost: 0.663, train_acc: 0.099, test_acc: 0.056
EPOCH:: 27, (43m 29s) train_cost: 0.699, test_cost: 0.631, train_acc: 0.098, test_acc: 0.026
EPOCH:: 28, (45m 7s) train_cost: 0.662, test_cost: 0.613, train_acc: 0.068, test_acc: 0.035
EPOCH:: 29, (46m 43s) train_cost: 0.958, test_cost: 0.916, train_acc: 0.092, test_acc: 0.203
EPOCH:: 30, (48m 18s) train_cost: 0.798, test_cost: 0.693, train_acc: 0.188, test_acc: 0.098
EPOCH:: 31, (49m 57s) train_cost: 0.666, test_cost: 0.608, train_acc: 0.082, test_acc: 0.026
EPOCH:: 32, (51m 39s) train_cost: 0.614, test_cost: 0.580, train_acc: 0.031, test_acc: 0.042
EPOCH:: 33, (53m 19s) train_cost: 0.604, test_cost: 0.563, train_acc: 0.032, test_acc: 0.050
EPOCH:: 34, (54m 56s) train_cost: 0.588, test_cost: 0.570, train_acc: 0.037, test_acc: 0.049
EPOCH:: 35, (56m 35s) train_cost: 0.564, test_cost: 0.532, train_acc: 0.046, test_acc: 0.062
EPOCH:: 36, (58m 12s) train_cost: 0.587, test_cost: 0.567, train_acc: 0.047, test_acc: 0.050
EPOCH:: 37, (59m 44s) train_cost: 0.577, test_cost: 0.730, train_acc: 0.051, test_acc: 0.100
EPOCH:: 38, (61m 24s) train_cost: 0.542, test_cost: 0.497, train_acc: 0.060, test_acc: 0.076
EPOCH:: 39, (62m 57s) train_cost: 0.522, test_cost: 0.503, train_acc: 0.061, test_acc: 0.071
EPOCH:: 40, (64m 38s) train_cost: 0.536, test_cost: 0.562, train_acc: 0.057, test_acc: 0.053
EPOCH:: 41, (66m 14s) train_cost: 0.533, test_cost: 0.488, train_acc: 0.060, test_acc: 0.077
EPOCH:: 42, (67m 51s) train_cost: 0.513, test_cost: 0.500, train_acc: 0.068, test_acc: 0.076
EPOCH:: 43, (69m 29s) train_cost: 0.517, test_cost: 0.541, train_acc: 0.066, test_acc: 0.064
EPOCH:: 44, (71m 8s) train_cost: 0.499, test_cost: 0.466, train_acc: 0.073, test_acc: 0.082
EPOCH:: 45, (72m 40s) train_cost: 0.484, test_cost: 0.460, train_acc: 0.077, test_acc: 0.091
EPOCH:: 46, (74m 19s) train_cost: 0.479, test_cost: 0.445, train_acc: 0.080, test_acc: 0.094
EPOCH:: 47, (75m 52s) train_cost: 0.501, test_cost: 0.502, train_acc: 0.072, test_acc: 0.071
EPOCH:: 48, (77m 29s) train_cost: 0.475, test_cost: 0.472, train_acc: 0.082, test_acc: 0.086
EPOCH:: 49, (79m 6s) train_cost: 0.494, test_cost: 0.474, train_acc: 0.080, test_acc: 0.088
EPOCH:: 50, (80m 39s) train_cost: 0.464, test_cost: 0.473, train_acc: 0.085, test_acc: 0.085
max test_acc: 0.223
-------------------------------------------------------------------
20回目
{'dropout': 0.2481568555287883, 'clip': 25.81725351260949, 'weight_decay': 0.00032916713492223793, 'l_rate': 0.01936966399099752}
EPOCH:: 1, (1m 36s) train_cost: 2.302, test_cost: 2.301, train_acc: 0.112, test_acc: 0.110
EPOCH:: 2, (3m 10s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.113, test_acc: 0.110
EPOCH:: 3, (4m 46s) train_cost: 2.302, test_cost: 2.301, train_acc: 0.113, test_acc: 0.110
EPOCH:: 4, (6m 23s) train_cost: 2.302, test_cost: 2.301, train_acc: 0.113, test_acc: 0.110
EPOCH:: 5, (7m 54s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.113, test_acc: 0.110
EPOCH:: 6, (9m 35s) train_cost: 2.301, test_cost: 2.302, train_acc: 0.113, test_acc: 0.110
EPOCH:: 7, (11m 10s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.113, test_acc: 0.110
EPOCH:: 8, (12m 49s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.113, test_acc: 0.110
EPOCH:: 9, (14m 28s) train_cost: 2.301, test_cost: 2.301, train_acc: 0.113, test_acc: 0.110
EPOCH:: 10, (16m 5s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.113, test_acc: 0.110
EPOCH:: 11, (17m 44s) train_cost: 2.302, test_cost: 2.301, train_acc: 0.112, test_acc: 0.110
EPOCH:: 12, (19m 22s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.113, test_acc: 0.110
EPOCH:: 13, (21m 1s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.113, test_acc: 0.110
EPOCH:: 14, (22m 36s) train_cost: 2.302, test_cost: 2.301, train_acc: 0.113, test_acc: 0.110
EPOCH:: 15, (24m 14s) train_cost: 2.302, test_cost: 2.301, train_acc: 0.113, test_acc: 0.110
EPOCH:: 16, (25m 54s) train_cost: 2.301, test_cost: 2.302, train_acc: 0.113, test_acc: 0.110
EPOCH:: 17, (27m 32s) train_cost: 2.302, test_cost: 2.303, train_acc: 0.113, test_acc: 0.110
EPOCH:: 18, (29m 10s) train_cost: 2.302, test_cost: 2.301, train_acc: 0.113, test_acc: 0.110
EPOCH:: 19, (30m 47s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.113, test_acc: 0.110
EPOCH:: 20, (32m 21s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.113, test_acc: 0.110
EPOCH:: 21, (33m 57s) train_cost: 2.301, test_cost: 2.301, train_acc: 0.113, test_acc: 0.110
EPOCH:: 22, (35m 34s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.113, test_acc: 0.110
EPOCH:: 23, (37m 12s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.112, test_acc: 0.110
EPOCH:: 24, (38m 51s) train_cost: 2.302, test_cost: 2.303, train_acc: 0.112, test_acc: 0.105
EPOCH:: 25, (40m 31s) train_cost: 2.302, test_cost: 2.301, train_acc: 0.113, test_acc: 0.110
EPOCH:: 26, (42m 8s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.113, test_acc: 0.110
EPOCH:: 27, (43m 41s) train_cost: 2.302, test_cost: 2.302, train_acc: 0.113, test_acc: 0.110
